evidence_id,source_database,source_accession,title,outcome_domain,suggested_text,suggested_p_value,final_value,final_unit,final_direction,comparison,time_point,p_value_confirmed,sample_size_confirmed,extraction_source,reviewer,review_status,reviewer_note,pdf_source_file,pdf_match_score,pdf_pages,pdf_intervention_terms,pdf_duration_terms,pdf_cfu_terms,pdf_sample_size_terms,pdf_outcome_terms,pdf_text_excerpt
NCT:NCT05440630,ClinicalTrials.gov,NCT05440630,Study of Efficacy of a Probiotic and Postbiotic in Overweight and Obese Individuals,BMI,Study of Efficacy of a Probiotic and Postbiotic in Overweight and Obese Individuals  Probiotics; Postbiotic; Placebo Change in abdominal/visceral fat area Change in abdominal subcutaneous fat area; Change in body composition; Change in body weight; Change in BMI; Change in waist circumference; Change in hip circumference; Change in lipid profile; Change in systolic and diastolic blood pressure; Changes in glucose profile; Change in cortisol levels Probiotic; Postbiotic; Placebo,,,,,,,,0,detail_hint,expansion2_queue,pending,,,,,,,,,,
NCT:NCT05440630,ClinicalTrials.gov,NCT05440630,Study of Efficacy of a Probiotic and Postbiotic in Overweight and Obese Individuals,waist,Study of Efficacy of a Probiotic and Postbiotic in Overweight and Obese Individuals  Probiotics; Postbiotic; Placebo Change in abdominal/visceral fat area Change in abdominal subcutaneous fat area; Change in body composition; Change in body weight; Change in BMI; Change in waist circumference; Change in hip circumference; Change in lipid profile; Change in systolic and diastolic blood pressure; Changes in glucose profile; Change in cortisol levels Probiotic; Postbiotic; Placebo,,,,,,,,0,detail_hint,expansion2_queue,pending,,,,,,,,,,
NCT:NCT05440630,ClinicalTrials.gov,NCT05440630,Study of Efficacy of a Probiotic and Postbiotic in Overweight and Obese Individuals,body_fat,Study of Efficacy of a Probiotic and Postbiotic in Overweight and Obese Individuals  Probiotics; Postbiotic; Placebo Change in abdominal/visceral fat area Change in abdominal subcutaneous fat area; Change in body composition; Change in body weight; Change in BMI; Change in waist circumference; Change in hip circumference; Change in lipid profile; Change in systolic and diastolic blood pressure; Changes in glucose profile; Change in cortisol levels Probiotic; Postbiotic; Placebo,,,,,,,,0,detail_hint,expansion2_queue,pending,,,,,,,,,,
NCT:NCT05440630,ClinicalTrials.gov,NCT05440630,Study of Efficacy of a Probiotic and Postbiotic in Overweight and Obese Individuals,glucose,Study of Efficacy of a Probiotic and Postbiotic in Overweight and Obese Individuals  Probiotics; Postbiotic; Placebo Change in abdominal/visceral fat area Change in abdominal subcutaneous fat area; Change in body composition; Change in body weight; Change in BMI; Change in waist circumference; Change in hip circumference; Change in lipid profile; Change in systolic and diastolic blood pressure; Changes in glucose profile; Change in cortisol levels Probiotic; Postbiotic; Placebo,,,,,,,,0,detail_hint,expansion2_queue,pending,,,,,,,,,,
NCT:NCT05440630,ClinicalTrials.gov,NCT05440630,Study of Efficacy of a Probiotic and Postbiotic in Overweight and Obese Individuals,lipid,Study of Efficacy of a Probiotic and Postbiotic in Overweight and Obese Individuals  Probiotics; Postbiotic; Placebo Change in abdominal/visceral fat area Change in abdominal subcutaneous fat area; Change in body composition; Change in body weight; Change in BMI; Change in waist circumference; Change in hip circumference; Change in lipid profile; Change in systolic and diastolic blood pressure; Changes in glucose profile; Change in cortisol levels Probiotic; Postbiotic; Placebo,,,,,,,,0,detail_hint,expansion2_queue,pending,,,,,,,,,,
PMID:33718754,PubMed,33718754,Ingesting Yogurt Containing,weight,"We have suggested that the administration of heat-treated Lactobacillus plantarum OLL2712 (OLL2712) cells can improve glucose and lipid metabolism by suppressing chronic inflammation in mouse models and a preliminary clinical study.; The aim of this study was to investigate whether ingesting OLL2712 cells can reduce body fat accumulation and improve metabolic risk factors, in overweight, healthy adults.; This study was a randomized, double-blind, placebo-controlled, parallel-group trial conducte",P = 0.040; P = 0.021,,,,,,,n = 50,detail_hint,expansion2_queue,pending,,PIIS2475299122105160.pdf,1.000,11,Yogurt ContainingLactobacillus plantarum OLL2712 Reduces Abdominal Fat Accumulation an; Lactobacillus plantarum OLL2712; yogurt or yogurt containing; Lactobacillus plantarum; yogurt contain- ingheat-treatedOLL2712cellscouldreducebodyfataccumulationand improve m; yogurt is a relatively affordable dairy food containing var- iousnutrients; yogurt has been reported to be effective for reducing the risk of obesity and other me; yogurt on abdominal fat 3 Thiswasatriple-blindstudywiththegroupallocationsbeingwithhel,12 wk,,n = 50; 50 participants; n =15,insulin; glucose; body fat; BMI; HOMA-IR; HbA1c,"CURRENT DEVELOPMENTS IN NUTRITIONORIGINAL RESEARCH Nutrition in Health and Disease Ingesting Yogurt ContainingLactobacillus plantarum OLL2712 Reduces Abdominal Fat Accumulation and Chronic Inflammation in Overweight Adults in a Randomized Placebo-Controlled Trial T akayuki T oshimitsu,1 Ayako Gotou,1 T oshihiro Sashihara,1 Keisuke Furuichi,1 Satoshi Hachimura,2 Nobuhiko Shioya,3 Satoru Suzuki,4 and Yukio Asami1 1Applied Microbiology Research Department, Food Microbiology Research Laboratories, Division of Research and Development, Meiji Co., Ltd., Hachi ouji, T okyo, Japan; 2Research Center for Food Safety, Graduate School of Agricultural and Life Sciences, The University of T okyo, Bunkyo-ku, T okyo, Japan; 3Statistical Analysis Department, KSO Corporation, Minato-ku, T okyo, Japan; and 4Shinagawa Season T errace Health Care Clinic, Minato-ku, T okyo, Japan ABSTRACT Background: Chronic "
PMID:33718754,PubMed,33718754,Ingesting Yogurt Containing,body_fat,"We have suggested that the administration of heat-treated Lactobacillus plantarum OLL2712 (OLL2712) cells can improve glucose and lipid metabolism by suppressing chronic inflammation in mouse models and a preliminary clinical study.; The aim of this study was to investigate whether ingesting OLL2712 cells can reduce body fat accumulation and improve metabolic risk factors, in overweight, healthy adults.; This study was a randomized, double-blind, placebo-controlled, parallel-group trial conducte",P = 0.040; P = 0.021,,,,,,,n = 50,detail_hint,expansion2_queue,pending,,PIIS2475299122105160.pdf,1.000,11,Yogurt ContainingLactobacillus plantarum OLL2712 Reduces Abdominal Fat Accumulation an; Lactobacillus plantarum OLL2712; yogurt or yogurt containing; Lactobacillus plantarum; yogurt contain- ingheat-treatedOLL2712cellscouldreducebodyfataccumulationand improve m; yogurt is a relatively affordable dairy food containing var- iousnutrients; yogurt has been reported to be effective for reducing the risk of obesity and other me; yogurt on abdominal fat 3 Thiswasatriple-blindstudywiththegroupallocationsbeingwithhel,12 wk,,n = 50; 50 participants; n =15,insulin; glucose; body fat; BMI; HOMA-IR; HbA1c,"CURRENT DEVELOPMENTS IN NUTRITIONORIGINAL RESEARCH Nutrition in Health and Disease Ingesting Yogurt ContainingLactobacillus plantarum OLL2712 Reduces Abdominal Fat Accumulation and Chronic Inflammation in Overweight Adults in a Randomized Placebo-Controlled Trial T akayuki T oshimitsu,1 Ayako Gotou,1 T oshihiro Sashihara,1 Keisuke Furuichi,1 Satoshi Hachimura,2 Nobuhiko Shioya,3 Satoru Suzuki,4 and Yukio Asami1 1Applied Microbiology Research Department, Food Microbiology Research Laboratories, Division of Research and Development, Meiji Co., Ltd., Hachi ouji, T okyo, Japan; 2Research Center for Food Safety, Graduate School of Agricultural and Life Sciences, The University of T okyo, Bunkyo-ku, T okyo, Japan; 3Statistical Analysis Department, KSO Corporation, Minato-ku, T okyo, Japan; and 4Shinagawa Season T errace Health Care Clinic, Minato-ku, T okyo, Japan ABSTRACT Background: Chronic "
PMID:33718754,PubMed,33718754,Ingesting Yogurt Containing,glucose,"We have suggested that the administration of heat-treated Lactobacillus plantarum OLL2712 (OLL2712) cells can improve glucose and lipid metabolism by suppressing chronic inflammation in mouse models and a preliminary clinical study.; The aim of this study was to investigate whether ingesting OLL2712 cells can reduce body fat accumulation and improve metabolic risk factors, in overweight, healthy adults.; This study was a randomized, double-blind, placebo-controlled, parallel-group trial conducte",P = 0.040; P = 0.021,,,,,,,n = 50,detail_hint,expansion2_queue,pending,,PIIS2475299122105160.pdf,1.000,11,Yogurt ContainingLactobacillus plantarum OLL2712 Reduces Abdominal Fat Accumulation an; Lactobacillus plantarum OLL2712; yogurt or yogurt containing; Lactobacillus plantarum; yogurt contain- ingheat-treatedOLL2712cellscouldreducebodyfataccumulationand improve m; yogurt is a relatively affordable dairy food containing var- iousnutrients; yogurt has been reported to be effective for reducing the risk of obesity and other me; yogurt on abdominal fat 3 Thiswasatriple-blindstudywiththegroupallocationsbeingwithhel,12 wk,,n = 50; 50 participants; n =15,insulin; glucose; body fat; BMI; HOMA-IR; HbA1c,"CURRENT DEVELOPMENTS IN NUTRITIONORIGINAL RESEARCH Nutrition in Health and Disease Ingesting Yogurt ContainingLactobacillus plantarum OLL2712 Reduces Abdominal Fat Accumulation and Chronic Inflammation in Overweight Adults in a Randomized Placebo-Controlled Trial T akayuki T oshimitsu,1 Ayako Gotou,1 T oshihiro Sashihara,1 Keisuke Furuichi,1 Satoshi Hachimura,2 Nobuhiko Shioya,3 Satoru Suzuki,4 and Yukio Asami1 1Applied Microbiology Research Department, Food Microbiology Research Laboratories, Division of Research and Development, Meiji Co., Ltd., Hachi ouji, T okyo, Japan; 2Research Center for Food Safety, Graduate School of Agricultural and Life Sciences, The University of T okyo, Bunkyo-ku, T okyo, Japan; 3Statistical Analysis Department, KSO Corporation, Minato-ku, T okyo, Japan; and 4Shinagawa Season T errace Health Care Clinic, Minato-ku, T okyo, Japan ABSTRACT Background: Chronic "
PMID:33718754,PubMed,33718754,Ingesting Yogurt Containing,lipid,"We have suggested that the administration of heat-treated Lactobacillus plantarum OLL2712 (OLL2712) cells can improve glucose and lipid metabolism by suppressing chronic inflammation in mouse models and a preliminary clinical study.; The aim of this study was to investigate whether ingesting OLL2712 cells can reduce body fat accumulation and improve metabolic risk factors, in overweight, healthy adults.; This study was a randomized, double-blind, placebo-controlled, parallel-group trial conducte",P = 0.040; P = 0.021,,,,,,,n = 50,detail_hint,expansion2_queue,pending,,PIIS2475299122105160.pdf,1.000,11,Yogurt ContainingLactobacillus plantarum OLL2712 Reduces Abdominal Fat Accumulation an; Lactobacillus plantarum OLL2712; yogurt or yogurt containing; Lactobacillus plantarum; yogurt contain- ingheat-treatedOLL2712cellscouldreducebodyfataccumulationand improve m; yogurt is a relatively affordable dairy food containing var- iousnutrients; yogurt has been reported to be effective for reducing the risk of obesity and other me; yogurt on abdominal fat 3 Thiswasatriple-blindstudywiththegroupallocationsbeingwithhel,12 wk,,n = 50; 50 participants; n =15,insulin; glucose; body fat; BMI; HOMA-IR; HbA1c,"CURRENT DEVELOPMENTS IN NUTRITIONORIGINAL RESEARCH Nutrition in Health and Disease Ingesting Yogurt ContainingLactobacillus plantarum OLL2712 Reduces Abdominal Fat Accumulation and Chronic Inflammation in Overweight Adults in a Randomized Placebo-Controlled Trial T akayuki T oshimitsu,1 Ayako Gotou,1 T oshihiro Sashihara,1 Keisuke Furuichi,1 Satoshi Hachimura,2 Nobuhiko Shioya,3 Satoru Suzuki,4 and Yukio Asami1 1Applied Microbiology Research Department, Food Microbiology Research Laboratories, Division of Research and Development, Meiji Co., Ltd., Hachi ouji, T okyo, Japan; 2Research Center for Food Safety, Graduate School of Agricultural and Life Sciences, The University of T okyo, Bunkyo-ku, T okyo, Japan; 3Statistical Analysis Department, KSO Corporation, Minato-ku, T okyo, Japan; and 4Shinagawa Season T errace Health Care Clinic, Minato-ku, T okyo, Japan ABSTRACT Background: Chronic "
PMID:31987116,PubMed,31987116,"Effect of a low energy diet, containing a high protein, probiotic condensed yogurt, on biochemical and anthropometric measurements among women with overweight/obesity: A randomised controlled trial.",weight,"Within-group comparisons revealed significant reductions in systolic blood pressure (P = 0.035) and weight (P = 0.005) in the intervention group.; Long-term consumption of Kashk, as a high protein and calcium product enriched with probiotic that is accompanied by a low energy diet, might have beneficial effects on anthropometric and biochemical indices, though more cross-over and parallel blinded trials with placebo groups are needed to confirm these results.",P = 0.013; P = 0.049; P = 0.018; P = 0.037; P = 0.047; P = 0.035; P = 0.005,,,,,,,,detail_hint,expansion2_queue,pending,,"Effect of a low energy diet, containing a high protein, probiotic condensed yogurt, on biochemical and anthropometric measuremen(科研通-ablesci.com).pdf",1.000,7,probiotic condensed yogurt; yogurt; probiotic enriched product; probiotic that is accompanied by a low energy diet; probiotic contents; probiotic food and sup- plements on anthropometric and biochemical parameters among indiv; probiotic consumption on obesity reported that modulation of gut microbiota by probiotic; yogurt for a long time,8 weeks; 3 months,"- viation; CFU, colony forming u; unites (CFU)/g of L. acidophi; .79 /C2 106 CFU/g of B. lactis Bb; La5 (CFU/g) 1.85 /C2 10 6; Bb12 (CFU/g) 1.79 /C2 106 E",70 women,glucose; triglycerides; cholesterol; body mass index; waist circumference; BMI; HDL; LDL; insulin; microbiota; body weight; body fat,"Original article Effect of a low energy diet, containing a high protein, probiotic condensed yogurt, on biochemical and anthropometric measurements among women with overweight/obesity: A randomised controlled trial Elham Razmpoosh a, b, Saeideh Zare b, Hossein Fallahzadeh c, Sara Sa ﬁ a, b, Azadeh Nadjarzadeh a, b, * a Nutrition and Food Security Research Center, Shahid Sadoughi University of Medical Sciences, Yazd, Iran b Department of Nutrition, Faculty of Health, Shahid Sadoughi University of Medical Sciences, Yazd, Iran c Department of Biostatistics and Epidemiology, Faculty of Health, Shahid Sadoughi University of Medical Sciences, Yazd, Iran article info Article history: Received 16 July 2018 Accepted 2 October 2019 Keywords: Dairy product Obesity Anthropometry Blood pressure Blood glucose Lipids summary Background & aims: The aim of this study was to determine the effect of low en"
PMID:31987116,PubMed,31987116,"Effect of a low energy diet, containing a high protein, probiotic condensed yogurt, on biochemical and anthropometric measurements among women with overweight/obesity: A randomised controlled trial.",BMI,"Significantly greater reductions in body mass index (P = 0.018), fat percent (P = 0.037) and waist circumference (P = 0.047) were observed in the intervention group compared to control.",P = 0.013; P = 0.049; P = 0.018; P = 0.037; P = 0.047; P = 0.035; P = 0.005,,,,,,,,detail_hint,expansion2_queue,pending,,"Effect of a low energy diet, containing a high protein, probiotic condensed yogurt, on biochemical and anthropometric measuremen(科研通-ablesci.com).pdf",1.000,7,probiotic condensed yogurt; yogurt; probiotic enriched product; probiotic that is accompanied by a low energy diet; probiotic contents; probiotic food and sup- plements on anthropometric and biochemical parameters among indiv; probiotic consumption on obesity reported that modulation of gut microbiota by probiotic; yogurt for a long time,8 weeks; 3 months,"- viation; CFU, colony forming u; unites (CFU)/g of L. acidophi; .79 /C2 106 CFU/g of B. lactis Bb; La5 (CFU/g) 1.85 /C2 10 6; Bb12 (CFU/g) 1.79 /C2 106 E",70 women,glucose; triglycerides; cholesterol; body mass index; waist circumference; BMI; HDL; LDL; insulin; microbiota; body weight; body fat,"Original article Effect of a low energy diet, containing a high protein, probiotic condensed yogurt, on biochemical and anthropometric measurements among women with overweight/obesity: A randomised controlled trial Elham Razmpoosh a, b, Saeideh Zare b, Hossein Fallahzadeh c, Sara Sa ﬁ a, b, Azadeh Nadjarzadeh a, b, * a Nutrition and Food Security Research Center, Shahid Sadoughi University of Medical Sciences, Yazd, Iran b Department of Nutrition, Faculty of Health, Shahid Sadoughi University of Medical Sciences, Yazd, Iran c Department of Biostatistics and Epidemiology, Faculty of Health, Shahid Sadoughi University of Medical Sciences, Yazd, Iran article info Article history: Received 16 July 2018 Accepted 2 October 2019 Keywords: Dairy product Obesity Anthropometry Blood pressure Blood glucose Lipids summary Background & aims: The aim of this study was to determine the effect of low en"
PMID:31987116,PubMed,31987116,"Effect of a low energy diet, containing a high protein, probiotic condensed yogurt, on biochemical and anthropometric measurements among women with overweight/obesity: A randomised controlled trial.",waist,"Significantly greater reductions in body mass index (P = 0.018), fat percent (P = 0.037) and waist circumference (P = 0.047) were observed in the intervention group compared to control.",P = 0.013; P = 0.049; P = 0.018; P = 0.037; P = 0.047; P = 0.035; P = 0.005,,,,,,,,detail_hint,expansion2_queue,pending,,"Effect of a low energy diet, containing a high protein, probiotic condensed yogurt, on biochemical and anthropometric measuremen(科研通-ablesci.com).pdf",1.000,7,probiotic condensed yogurt; yogurt; probiotic enriched product; probiotic that is accompanied by a low energy diet; probiotic contents; probiotic food and sup- plements on anthropometric and biochemical parameters among indiv; probiotic consumption on obesity reported that modulation of gut microbiota by probiotic; yogurt for a long time,8 weeks; 3 months,"- viation; CFU, colony forming u; unites (CFU)/g of L. acidophi; .79 /C2 106 CFU/g of B. lactis Bb; La5 (CFU/g) 1.85 /C2 10 6; Bb12 (CFU/g) 1.79 /C2 106 E",70 women,glucose; triglycerides; cholesterol; body mass index; waist circumference; BMI; HDL; LDL; insulin; microbiota; body weight; body fat,"Original article Effect of a low energy diet, containing a high protein, probiotic condensed yogurt, on biochemical and anthropometric measurements among women with overweight/obesity: A randomised controlled trial Elham Razmpoosh a, b, Saeideh Zare b, Hossein Fallahzadeh c, Sara Sa ﬁ a, b, Azadeh Nadjarzadeh a, b, * a Nutrition and Food Security Research Center, Shahid Sadoughi University of Medical Sciences, Yazd, Iran b Department of Nutrition, Faculty of Health, Shahid Sadoughi University of Medical Sciences, Yazd, Iran c Department of Biostatistics and Epidemiology, Faculty of Health, Shahid Sadoughi University of Medical Sciences, Yazd, Iran article info Article history: Received 16 July 2018 Accepted 2 October 2019 Keywords: Dairy product Obesity Anthropometry Blood pressure Blood glucose Lipids summary Background & aims: The aim of this study was to determine the effect of low en"
PMID:31987116,PubMed,31987116,"Effect of a low energy diet, containing a high protein, probiotic condensed yogurt, on biochemical and anthropometric measurements among women with overweight/obesity: A randomised controlled trial.",lipid,"Anthropometric, blood pressure and biochemical measurements were obtained before and after the intervention.; Between-group comparisons showed that the intervention group significantly decreased triglycerides (P = 0.013) and low density lipoprotein cholesterol (P = 0.049) levels relative to the control group.",P = 0.013; P = 0.049; P = 0.018; P = 0.037; P = 0.047; P = 0.035; P = 0.005,,,,,,,,detail_hint,expansion2_queue,pending,,"Effect of a low energy diet, containing a high protein, probiotic condensed yogurt, on biochemical and anthropometric measuremen(科研通-ablesci.com).pdf",1.000,7,probiotic condensed yogurt; yogurt; probiotic enriched product; probiotic that is accompanied by a low energy diet; probiotic contents; probiotic food and sup- plements on anthropometric and biochemical parameters among indiv; probiotic consumption on obesity reported that modulation of gut microbiota by probiotic; yogurt for a long time,8 weeks; 3 months,"- viation; CFU, colony forming u; unites (CFU)/g of L. acidophi; .79 /C2 106 CFU/g of B. lactis Bb; La5 (CFU/g) 1.85 /C2 10 6; Bb12 (CFU/g) 1.79 /C2 106 E",70 women,glucose; triglycerides; cholesterol; body mass index; waist circumference; BMI; HDL; LDL; insulin; microbiota; body weight; body fat,"Original article Effect of a low energy diet, containing a high protein, probiotic condensed yogurt, on biochemical and anthropometric measurements among women with overweight/obesity: A randomised controlled trial Elham Razmpoosh a, b, Saeideh Zare b, Hossein Fallahzadeh c, Sara Sa ﬁ a, b, Azadeh Nadjarzadeh a, b, * a Nutrition and Food Security Research Center, Shahid Sadoughi University of Medical Sciences, Yazd, Iran b Department of Nutrition, Faculty of Health, Shahid Sadoughi University of Medical Sciences, Yazd, Iran c Department of Biostatistics and Epidemiology, Faculty of Health, Shahid Sadoughi University of Medical Sciences, Yazd, Iran article info Article history: Received 16 July 2018 Accepted 2 October 2019 Keywords: Dairy product Obesity Anthropometry Blood pressure Blood glucose Lipids summary Background & aims: The aim of this study was to determine the effect of low en"
PMID:33054635,PubMed,33054635,"The combined effects of probiotics and restricted calorie diet on the anthropometric indices, eating behavior, and hormone levels of obese women with food addiction",weight,"Anthropometric measurements, biochemical markers, eating behavior and appetite were assessed during the study period.; Probiotics administration significantly reduced weight, body mass index (BMI), waist circumference (WC), waist to hip ratio (WHR), body fat percentage (BFP), and trunk fat percentage (TFP) compared to the placebo group (p < 0.001).",p < 0.001; p = 0.02; p = 0.002,,,,,,,n = 62,detail_hint,expansion2_queue,pending,,"The combined effects of probiotics and restricted calorie diet on the anthropometric indices, eating behavior, and hormone level(科研通-ablesci.com).pdf",0.873,14,probiotic supplementation on the anthropometric indices; probiotic; probiotic group compared to the placebo group; probiotic group compared to the baseline values; probiotic supplementation may have beneﬁcial eﬀects on anthropometric indices; probiotic administration on obesity management have been demonstrated in several meta-ana; probiotic sup- plementation along with a restricted calorie diet; probiotic group,12 weeks; 1 month; 2 months,"1.8 × 10 9 CFU/capsule), Biﬁdoba; (1.8 × 109 CFU/capsule), Biﬁdoba; (1.8 × 109 CFU/capsule), Lactoba; (1 × 109 CFU/ capsule), Lactob; (1 × 109 CFU/capsule), magnesi",n = 62; 62 women; n = 31,microbiota; body mass index; BMI; waist circumference; body weight,"Full Terms & Conditions of access and use can be found at https://www.tandfonline.com/action/journalInformation?journalCode=ynns20 Nutritional Neuroscience An International Journal on Nutrition, Diet and Nervous System ISSN: (Print) (Online) Journal homepage: https://www.tandfonline.com/loi/ynns20 The combined effects of probiotics and restricted calorie diet on the anthropometric indices, eating behavior, and hormone levels of obese women with food addiction: a randomized clinical trial Elham Narmaki , Mohaddeseh Borazjani , Asal Ataie-Jafari , Nastaran Hariri , Azita Hekmat Doost , Mostafa Qorbani & Atoosa Saidpour To cite this article: Elham Narmaki , Mohaddeseh Borazjani , Asal Ataie-Jafari , Nastaran Hariri , Azita Hekmat Doost , Mostafa Qorbani & Atoosa Saidpour (2020): The combined effects of probiotics and restricted calorie diet on the anthropometric indices, eating behavior, an"
PMID:33054635,PubMed,33054635,"The combined effects of probiotics and restricted calorie diet on the anthropometric indices, eating behavior, and hormone levels of obese women with food addiction",BMI,"Anthropometric measurements, biochemical markers, eating behavior and appetite were assessed during the study period.; Probiotics administration significantly reduced weight, body mass index (BMI), waist circumference (WC), waist to hip ratio (WHR), body fat percentage (BFP), and trunk fat percentage (TFP) compared to the placebo group (p < 0.001).",p < 0.001; p = 0.02; p = 0.002,,,,,,,n = 62,detail_hint,expansion2_queue,pending,,"The combined effects of probiotics and restricted calorie diet on the anthropometric indices, eating behavior, and hormone level(科研通-ablesci.com).pdf",0.873,14,probiotic supplementation on the anthropometric indices; probiotic; probiotic group compared to the placebo group; probiotic group compared to the baseline values; probiotic supplementation may have beneﬁcial eﬀects on anthropometric indices; probiotic administration on obesity management have been demonstrated in several meta-ana; probiotic sup- plementation along with a restricted calorie diet; probiotic group,12 weeks; 1 month; 2 months,"1.8 × 10 9 CFU/capsule), Biﬁdoba; (1.8 × 109 CFU/capsule), Biﬁdoba; (1.8 × 109 CFU/capsule), Lactoba; (1 × 109 CFU/ capsule), Lactob; (1 × 109 CFU/capsule), magnesi",n = 62; 62 women; n = 31,microbiota; body mass index; BMI; waist circumference; body weight,"Full Terms & Conditions of access and use can be found at https://www.tandfonline.com/action/journalInformation?journalCode=ynns20 Nutritional Neuroscience An International Journal on Nutrition, Diet and Nervous System ISSN: (Print) (Online) Journal homepage: https://www.tandfonline.com/loi/ynns20 The combined effects of probiotics and restricted calorie diet on the anthropometric indices, eating behavior, and hormone levels of obese women with food addiction: a randomized clinical trial Elham Narmaki , Mohaddeseh Borazjani , Asal Ataie-Jafari , Nastaran Hariri , Azita Hekmat Doost , Mostafa Qorbani & Atoosa Saidpour To cite this article: Elham Narmaki , Mohaddeseh Borazjani , Asal Ataie-Jafari , Nastaran Hariri , Azita Hekmat Doost , Mostafa Qorbani & Atoosa Saidpour (2020): The combined effects of probiotics and restricted calorie diet on the anthropometric indices, eating behavior, an"
PMID:33054635,PubMed,33054635,"The combined effects of probiotics and restricted calorie diet on the anthropometric indices, eating behavior, and hormone levels of obese women with food addiction",waist,"Anthropometric measurements, biochemical markers, eating behavior and appetite were assessed during the study period.; Probiotics administration significantly reduced weight, body mass index (BMI), waist circumference (WC), waist to hip ratio (WHR), body fat percentage (BFP), and trunk fat percentage (TFP) compared to the placebo group (p < 0.001).",p < 0.001; p = 0.02; p = 0.002,,,,,,,n = 62,detail_hint,expansion2_queue,pending,,"The combined effects of probiotics and restricted calorie diet on the anthropometric indices, eating behavior, and hormone level(科研通-ablesci.com).pdf",0.873,14,probiotic supplementation on the anthropometric indices; probiotic; probiotic group compared to the placebo group; probiotic group compared to the baseline values; probiotic supplementation may have beneﬁcial eﬀects on anthropometric indices; probiotic administration on obesity management have been demonstrated in several meta-ana; probiotic sup- plementation along with a restricted calorie diet; probiotic group,12 weeks; 1 month; 2 months,"1.8 × 10 9 CFU/capsule), Biﬁdoba; (1.8 × 109 CFU/capsule), Biﬁdoba; (1.8 × 109 CFU/capsule), Lactoba; (1 × 109 CFU/ capsule), Lactob; (1 × 109 CFU/capsule), magnesi",n = 62; 62 women; n = 31,microbiota; body mass index; BMI; waist circumference; body weight,"Full Terms & Conditions of access and use can be found at https://www.tandfonline.com/action/journalInformation?journalCode=ynns20 Nutritional Neuroscience An International Journal on Nutrition, Diet and Nervous System ISSN: (Print) (Online) Journal homepage: https://www.tandfonline.com/loi/ynns20 The combined effects of probiotics and restricted calorie diet on the anthropometric indices, eating behavior, and hormone levels of obese women with food addiction: a randomized clinical trial Elham Narmaki , Mohaddeseh Borazjani , Asal Ataie-Jafari , Nastaran Hariri , Azita Hekmat Doost , Mostafa Qorbani & Atoosa Saidpour To cite this article: Elham Narmaki , Mohaddeseh Borazjani , Asal Ataie-Jafari , Nastaran Hariri , Azita Hekmat Doost , Mostafa Qorbani & Atoosa Saidpour (2020): The combined effects of probiotics and restricted calorie diet on the anthropometric indices, eating behavior, an"
PMID:33054635,PubMed,33054635,"The combined effects of probiotics and restricted calorie diet on the anthropometric indices, eating behavior, and hormone levels of obese women with food addiction",body_fat,"Anthropometric measurements, biochemical markers, eating behavior and appetite were assessed during the study period.; Probiotics administration significantly reduced weight, body mass index (BMI), waist circumference (WC), waist to hip ratio (WHR), body fat percentage (BFP), and trunk fat percentage (TFP) compared to the placebo group (p < 0.001).",p < 0.001; p = 0.02; p = 0.002,,,,,,,n = 62,detail_hint,expansion2_queue,pending,,"The combined effects of probiotics and restricted calorie diet on the anthropometric indices, eating behavior, and hormone level(科研通-ablesci.com).pdf",0.873,14,probiotic supplementation on the anthropometric indices; probiotic; probiotic group compared to the placebo group; probiotic group compared to the baseline values; probiotic supplementation may have beneﬁcial eﬀects on anthropometric indices; probiotic administration on obesity management have been demonstrated in several meta-ana; probiotic sup- plementation along with a restricted calorie diet; probiotic group,12 weeks; 1 month; 2 months,"1.8 × 10 9 CFU/capsule), Biﬁdoba; (1.8 × 109 CFU/capsule), Biﬁdoba; (1.8 × 109 CFU/capsule), Lactoba; (1 × 109 CFU/ capsule), Lactob; (1 × 109 CFU/capsule), magnesi",n = 62; 62 women; n = 31,microbiota; body mass index; BMI; waist circumference; body weight,"Full Terms & Conditions of access and use can be found at https://www.tandfonline.com/action/journalInformation?journalCode=ynns20 Nutritional Neuroscience An International Journal on Nutrition, Diet and Nervous System ISSN: (Print) (Online) Journal homepage: https://www.tandfonline.com/loi/ynns20 The combined effects of probiotics and restricted calorie diet on the anthropometric indices, eating behavior, and hormone levels of obese women with food addiction: a randomized clinical trial Elham Narmaki , Mohaddeseh Borazjani , Asal Ataie-Jafari , Nastaran Hariri , Azita Hekmat Doost , Mostafa Qorbani & Atoosa Saidpour To cite this article: Elham Narmaki , Mohaddeseh Borazjani , Asal Ataie-Jafari , Nastaran Hariri , Azita Hekmat Doost , Mostafa Qorbani & Atoosa Saidpour (2020): The combined effects of probiotics and restricted calorie diet on the anthropometric indices, eating behavior, an"
