rank,members,n_strains,axes,n_axes,diversity_mean,effect_mean_g,propionate_frac,culturability_mean,genus_diversity,spore_frac,composite_v2
133,Barnesiella_intestinihominis; Odoribacter_splanchnicus; Bacteroides_intestinalis; Butyrivibrio_crossotus,4,propionate+butyrate+mucin,3,0.241,0.211,0.75,0.837,1.0,0.25,0.7119
134,Barnesiella_intestinihominis; Odoribacter_splanchnicus; Eubacterium_eligens; Bacteroides_cellulosilyticus; Alistipes_indistinctus,5,propionate+mucin,2,0.284,0.229,0.8,0.84,1.0,0.2,0.7118
135,Barnesiella_intestinihominis; Odoribacter_splanchnicus; Alistipes_putredinis; Butyrivibrio_crossotus; Parabacteroides_goldsteinii,5,propionate+butyrate+mucin,3,0.235,0.206,0.8,0.82,1.0,0.2,0.7115
136,Barnesiella_intestinihominis; Odoribacter_splanchnicus; Eubacterium_eligens; Bacteroides_dorei; Intestinimonas_butyriciproducens,5,propionate+butyrate+mucin,3,0.273,0.211,0.6,0.83,1.0,0.4,0.7115
137,Barnesiella_intestinihominis; Alistipes_putredinis; Bacteroides_cellulosilyticus; Bacteroides_salyersiae; Butyrivibrio_crossotus,5,propionate+butyrate+mucin,3,0.23,0.234,0.8,0.86,0.8,0.2,0.7115
138,Barnesiella_intestinihominis; Odoribacter_splanchnicus; Bacteroides_cellulosilyticus; Bacteroides_intestinalis,4,propionate+mucin,2,0.268,0.219,1.0,0.875,0.75,0.0,0.7114
139,Barnesiella_intestinihominis; Odoribacter_splanchnicus; Alistipes_indistinctus; Bacteroides_intestinalis,4,propionate+mucin,2,0.265,0.196,1.0,0.838,1.0,0.0,0.7114
140,Barnesiella_intestinihominis; Alistipes_putredinis; Eubacterium_siraeum; Bacteroides_cellulosilyticus,4,propionate+mucin,2,0.286,0.239,0.75,0.85,1.0,0.25,0.7114
141,Barnesiella_intestinihominis; Odoribacter_splanchnicus; Bacteroides_dorei; Butyrivibrio_crossotus,4,propionate+butyrate+mucin,3,0.248,0.199,0.75,0.837,1.0,0.25,0.7111
142,Barnesiella_intestinihominis; Eubacterium_eligens; Bacteroides_cellulosilyticus; Intestinimonas_butyriciproducens,4,propionate+butyrate+mucin,3,0.259,0.259,0.5,0.837,1.0,0.5,0.7111
143,Odoribacter_splanchnicus; Alistipes_putredinis; Bacteroides_cellulosilyticus; Alistipes_indistinctus,4,propionate+mucin,2,0.271,0.221,1.0,0.837,0.75,0.0,0.711
144,Odoribacter_splanchnicus; Alistipes_putredinis; Bacteroides_cellulosilyticus; Bacteroides_intestinalis; Butyrivibrio_crossotus,5,propionate+butyrate+mucin,3,0.23,0.234,0.8,0.86,0.8,0.2,0.7109
145,Alistipes_putredinis; Eubacterium_eligens; Bacteroides_cellulosilyticus,3,propionate+mucin,2,0.286,0.26,0.67,0.867,1.0,0.33,0.7108
146,Barnesiella_intestinihominis; Odoribacter_splanchnicus; Eubacterium_siraeum; Bacteroides_cellulosilyticus; Butyrivibrio_crossotus,5,propionate+butyrate+mucin,3,0.251,0.238,0.6,0.84,1.0,0.4,0.7107
147,Barnesiella_intestinihominis; Bacteroides_cellulosilyticus; Butyrivibrio_crossotus,3,propionate+butyrate+mucin,3,0.222,0.258,0.67,0.85,1.0,0.33,0.7106
148,Barnesiella_intestinihominis; Odoribacter_splanchnicus; Bacteroides_cellulosilyticus; Bacteroides_dorei,4,propionate+mucin,2,0.276,0.207,1.0,0.875,0.75,0.0,0.7106
149,Barnesiella_intestinihominis; Odoribacter_splanchnicus; Alistipes_indistinctus; Bacteroides_dorei,4,propionate+mucin,2,0.272,0.184,1.0,0.838,1.0,0.0,0.7106
150,Barnesiella_intestinihominis; Alistipes_putredinis; Eubacterium_eligens; Intestinimonas_butyriciproducens; Bacteroides_salyersiae,5,propionate+butyrate+mucin,3,0.263,0.224,0.6,0.83,1.0,0.4,0.7105
151,Odoribacter_splanchnicus; Alistipes_putredinis; Bacteroides_cellulosilyticus; Bacteroides_dorei; Butyrivibrio_crossotus,5,propionate+butyrate+mucin,3,0.236,0.224,0.8,0.86,0.8,0.2,0.7103
152,Barnesiella_intestinihominis; Alistipes_putredinis; Bacteroides_cellulosilyticus; Butyrivibrio_crossotus; Parabacteroides_goldsteinii,5,propionate+butyrate+mucin,3,0.207,0.237,0.8,0.85,1.0,0.2,0.7101
153,Barnesiella_intestinihominis; Alistipes_putredinis; Bacteroides_salyersiae; Butyrivibrio_crossotus,4,propionate+butyrate+mucin,3,0.235,0.215,0.75,0.837,1.0,0.25,0.71
154,Barnesiella_intestinihominis; Odoribacter_splanchnicus; Alistipes_putredinis; Eubacterium_eligens; Bacteroides_salyersiae,5,propionate+mucin,2,0.301,0.203,0.8,0.84,1.0,0.2,0.7099
155,Odoribacter_splanchnicus; Alistipes_putredinis; Eubacterium_eligens; Bacteroides_intestinalis; Intestinimonas_butyriciproducens,5,propionate+butyrate+mucin,3,0.262,0.224,0.6,0.83,1.0,0.4,0.7099
156,Barnesiella_intestinihominis; Alistipes_putredinis; Bacteroides_cellulosilyticus; Bacteroides_salyersiae,4,propionate+mucin,2,0.263,0.224,1.0,0.875,0.75,0.0,0.7095
157,Barnesiella_intestinihominis; Odoribacter_splanchnicus; Alistipes_putredinis; Parabacteroides_goldsteinii,4,propionate+mucin,2,0.269,0.188,1.0,0.825,1.0,0.0,0.7094
158,Odoribacter_splanchnicus; Alistipes_putredinis; Eubacterium_eligens; Bacteroides_dorei; Intestinimonas_butyriciproducens,5,propionate+butyrate+mucin,3,0.269,0.214,0.6,0.83,1.0,0.4,0.7093
159,Odoribacter_splanchnicus; Alistipes_putredinis; Bacteroides_intestinalis; Butyrivibrio_crossotus,4,propionate+butyrate+mucin,3,0.235,0.214,0.75,0.837,1.0,0.25,0.7092
160,Barnesiella_intestinihominis; Odoribacter_splanchnicus; Alistipes_indistinctus; Bacteroides_salyersiae; Butyrivibrio_crossotus,5,propionate+butyrate+mucin,3,0.23,0.208,0.8,0.83,1.0,0.2,0.7092
161,Barnesiella_intestinihominis; Odoribacter_splanchnicus; Bacteroides_cellulosilyticus; Bacteroides_salyersiae; Butyrivibrio_crossotus,5,propionate+butyrate+mucin,3,0.233,0.226,0.8,0.86,0.8,0.2,0.7092
162,Odoribacter_splanchnicus; Alistipes_putredinis; Bacteroides_cellulosilyticus; Bacteroides_intestinalis,4,propionate+mucin,2,0.262,0.223,1.0,0.875,0.75,0.0,0.7087
163,Odoribacter_splanchnicus; Alistipes_putredinis; Eubacterium_siraeum; Bacteroides_cellulosilyticus; Butyrivibrio_crossotus,5,propionate+butyrate+mucin,3,0.247,0.241,0.6,0.84,1.0,0.4,0.7086
164,Alistipes_putredinis; Eubacterium_eligens; Bacteroides_cellulosilyticus; Intestinimonas_butyriciproducens,4,propionate+butyrate+mucin,3,0.254,0.262,0.5,0.837,1.0,0.5,0.7085
165,Odoribacter_splanchnicus; Alistipes_putredinis; Bacteroides_dorei; Butyrivibrio_crossotus,4,propionate+butyrate+mucin,3,0.243,0.202,0.75,0.837,1.0,0.25,0.7085
166,Barnesiella_intestinihominis; Odoribacter_splanchnicus; Eubacterium_siraeum; Bacteroides_cellulosilyticus,4,propionate+mucin,2,0.289,0.229,0.75,0.85,1.0,0.25,0.7084
167,Barnesiella_intestinihominis; Odoribacter_splanchnicus; Eubacterium_eligens; Intestinimonas_butyriciproducens; Bacteroides_salyersiae,5,propionate+butyrate+mucin,3,0.265,0.216,0.6,0.83,1.0,0.4,0.7082
168,Odoribacter_splanchnicus; Alistipes_putredinis; Bacteroides_cellulosilyticus; Bacteroides_dorei,4,propionate+mucin,2,0.27,0.211,1.0,0.875,0.75,0.0,0.708
169,Odoribacter_splanchnicus; Eubacterium_eligens; Bacteroides_cellulosilyticus; Alistipes_indistinctus; Intestinimonas_butyriciproducens,5,propionate+butyrate+mucin,3,0.244,0.245,0.6,0.83,1.0,0.4,0.7079
170,Barnesiella_intestinihominis; Odoribacter_splanchnicus; Bacteroides_cellulosilyticus; Butyrivibrio_crossotus; Parabacteroides_goldsteinii,5,propionate+butyrate+mucin,3,0.21,0.229,0.8,0.85,1.0,0.2,0.7077
171,Barnesiella_intestinihominis; Alistipes_putredinis; Bacteroides_cellulosilyticus; Parabacteroides_goldsteinii,4,propionate+mucin,2,0.235,0.227,1.0,0.862,1.0,0.0,0.7076
172,Barnesiella_intestinihominis; Alistipes_putredinis; Alistipes_indistinctus,3,propionate+mucin,2,0.295,0.2,1.0,0.8,0.67,0.0,0.7074
173,Barnesiella_intestinihominis; Alistipes_putredinis; Eubacterium_eligens; Bacteroides_intestinalis; Butyrivibrio_crossotus,5,propionate+butyrate+mucin,3,0.253,0.231,0.6,0.84,1.0,0.4,0.7074
174,Barnesiella_intestinihominis; Alistipes_putredinis; Eubacterium_eligens; Butyrivibrio_crossotus,4,propionate+butyrate+mucin,3,0.276,0.233,0.5,0.812,1.0,0.5,0.7071
175,Odoribacter_splanchnicus; Alistipes_putredinis; Bacteroides_cellulosilyticus; Bacteroides_salyersiae; Butyrivibrio_crossotus,5,propionate+butyrate+mucin,3,0.228,0.229,0.8,0.86,0.8,0.2,0.707
176,Barnesiella_intestinihominis; Odoribacter_splanchnicus; Bacteroides_salyersiae; Butyrivibrio_crossotus,4,propionate+butyrate+mucin,3,0.239,0.205,0.75,0.837,1.0,0.25,0.707
177,Alistipes_putredinis; Bacteroides_cellulosilyticus; Butyrivibrio_crossotus,3,propionate+butyrate+mucin,3,0.214,0.262,0.67,0.85,1.0,0.33,0.707
178,Barnesiella_intestinihominis; Odoribacter_splanchnicus; Eubacterium_eligens; Alistipes_indistinctus; Butyrivibrio_crossotus,5,propionate+butyrate+mucin,3,0.262,0.222,0.6,0.81,1.0,0.4,0.7069
179,Odoribacter_splanchnicus; Eubacterium_eligens; Bacteroides_cellulosilyticus,3,propionate+mucin,2,0.29,0.247,0.67,0.867,1.0,0.33,0.7068
180,Barnesiella_intestinihominis; Alistipes_putredinis; Eubacterium_eligens; Bacteroides_dorei; Butyrivibrio_crossotus,5,propionate+butyrate+mucin,3,0.259,0.221,0.6,0.84,1.0,0.4,0.7068
181,Odoribacter_splanchnicus; Bacteroides_cellulosilyticus; Alistipes_indistinctus; Butyrivibrio_crossotus,4,propionate+butyrate+mucin,3,0.212,0.241,0.75,0.837,1.0,0.25,0.7067
182,Barnesiella_intestinihominis; Odoribacter_splanchnicus; Bacteroides_cellulosilyticus; Bacteroides_salyersiae,4,propionate+mucin,2,0.266,0.214,1.0,0.875,0.75,0.0,0.7065
183,Barnesiella_intestinihominis; Odoribacter_splanchnicus; Alistipes_indistinctus; Bacteroides_salyersiae,4,propionate+mucin,2,0.263,0.191,1.0,0.838,1.0,0.0,0.7065
184,Barnesiella_intestinihominis; Alistipes_putredinis; Alistipes_indistinctus; Bacteroides_intestinalis; Intestinimonas_butyriciproducens,5,propionate+butyrate+mucin,3,0.24,0.218,0.8,0.82,0.8,0.2,0.7064
185,Odoribacter_splanchnicus; Alistipes_putredinis; Eubacterium_eligens; Intestinimonas_butyriciproducens; Bacteroides_salyersiae,5,propionate+butyrate+mucin,3,0.261,0.219,0.6,0.83,1.0,0.4,0.706
186,Barnesiella_intestinihominis; Alistipes_putredinis; Alistipes_indistinctus; Intestinimonas_butyriciproducens,4,propionate+butyrate+mucin,3,0.261,0.217,0.75,0.788,0.75,0.25,0.7059
187,Barnesiella_intestinihominis; Alistipes_putredinis; Alistipes_indistinctus; Bacteroides_dorei; Intestinimonas_butyriciproducens,5,propionate+butyrate+mucin,3,0.246,0.209,0.8,0.82,0.8,0.2,0.7058
188,Odoribacter_splanchnicus; Alistipes_putredinis; Eubacterium_siraeum; Bacteroides_cellulosilyticus,4,propionate+mucin,2,0.284,0.232,0.75,0.85,1.0,0.25,0.7058
189,Barnesiella_intestinihominis; Odoribacter_splanchnicus; Alistipes_putredinis; Alistipes_indistinctus; Bacteroides_intestinalis,5,propionate+mucin,2,0.278,0.197,1.0,0.83,0.8,0.0,0.7058
190,Odoribacter_splanchnicus; Alistipes_putredinis; Bacteroides_cellulosilyticus; Butyrivibrio_crossotus; Parabacteroides_goldsteinii,5,propionate+butyrate+mucin,3,0.206,0.231,0.8,0.85,1.0,0.2,0.7055
191,Odoribacter_splanchnicus; Eubacterium_eligens; Bacteroides_cellulosilyticus; Intestinimonas_butyriciproducens,4,propionate+butyrate+mucin,3,0.257,0.252,0.5,0.837,1.0,0.5,0.7055
192,Barnesiella_intestinihominis; Eubacterium_eligens; Bacteroides_cellulosilyticus; Alistipes_indistinctus; Butyrivibrio_crossotus,5,propionate+butyrate+mucin,3,0.235,0.252,0.6,0.84,1.0,0.4,0.7054
193,Barnesiella_intestinihominis; Odoribacter_splanchnicus; Alistipes_putredinis; Alistipes_indistinctus; Bacteroides_dorei,5,propionate+mucin,2,0.285,0.187,1.0,0.83,0.8,0.0,0.7052
194,Barnesiella_intestinihominis; Odoribacter_splanchnicus; Eubacterium_eligens; Bacteroides_intestinalis; Butyrivibrio_crossotus,5,propionate+butyrate+mucin,3,0.255,0.223,0.6,0.84,1.0,0.4,0.7051
195,Barnesiella_intestinihominis; Odoribacter_splanchnicus; Bacteroides_cellulosilyticus; Parabacteroides_goldsteinii,4,propionate+mucin,2,0.238,0.217,1.0,0.862,1.0,0.0,0.7047
196,Barnesiella_intestinihominis; Odoribacter_splanchnicus; Eubacterium_eligens; Bacteroides_dorei; Butyrivibrio_crossotus,5,propionate+butyrate+mucin,3,0.262,0.213,0.6,0.84,1.0,0.4,0.7045
197,Odoribacter_splanchnicus; Alistipes_putredinis; Bacteroides_salyersiae; Butyrivibrio_crossotus,4,propionate+butyrate+mucin,3,0.233,0.208,0.75,0.837,1.0,0.25,0.7043
198,Barnesiella_intestinihominis; Alistipes_putredinis; Eubacterium_eligens; Bacteroides_intestinalis,4,propionate+mucin,2,0.291,0.22,0.75,0.85,1.0,0.25,0.7043
199,Barnesiella_intestinihominis; Odoribacter_splanchnicus; Eubacterium_eligens; Butyrivibrio_crossotus,4,propionate+butyrate+mucin,3,0.279,0.223,0.5,0.812,1.0,0.5,0.7042
200,Barnesiella_intestinihominis; Alistipes_putredinis; Bacteroides_dorei; Bacteroides_intestinalis; Intestinimonas_butyriciproducens,5,propionate+butyrate+mucin,3,0.239,0.21,0.8,0.85,0.8,0.2,0.704
201,Odoribacter_splanchnicus; Alistipes_putredinis; Bacteroides_cellulosilyticus; Bacteroides_salyersiae,4,propionate+mucin,2,0.26,0.217,1.0,0.875,0.75,0.0,0.7038
202,Barnesiella_intestinihominis; Odoribacter_splanchnicus; Eubacterium_eligens; Alistipes_indistinctus,4,propionate+mucin,2,0.303,0.208,0.75,0.812,1.0,0.25,0.7037
203,Barnesiella_intestinihominis; Alistipes_putredinis; Eubacterium_eligens; Bacteroides_dorei,4,propionate+mucin,2,0.299,0.208,0.75,0.85,1.0,0.25,0.7036
204,Barnesiella_intestinihominis; Alistipes_putredinis; Eubacterium_eligens; Bacteroides_salyersiae; Butyrivibrio_crossotus,5,propionate+butyrate+mucin,3,0.251,0.226,0.6,0.84,1.0,0.4,0.7035
205,Barnesiella_intestinihominis; Odoribacter_splanchnicus; Alistipes_putredinis; Bacteroides_dorei; Bacteroides_intestinalis,5,propionate+mucin,2,0.278,0.188,1.0,0.86,0.8,0.0,0.7034
206,Odoribacter_splanchnicus; Bacteroides_cellulosilyticus; Butyrivibrio_crossotus,3,propionate+butyrate+mucin,3,0.219,0.249,0.67,0.85,1.0,0.33,0.7031
207,Odoribacter_splanchnicus; Alistipes_putredinis; Eubacterium_eligens; Bacteroides_intestinalis; Butyrivibrio_crossotus,5,propionate+butyrate+mucin,3,0.251,0.226,0.6,0.84,1.0,0.4,0.7029
208,Barnesiella_intestinihominis; Bacteroides_cellulosilyticus; Alistipes_indistinctus; Bacteroides_intestinalis; Intestinimonas_butyriciproducens,5,propionate+butyrate+mucin,3,0.215,0.241,0.8,0.85,0.8,0.2,0.7026
209,Barnesiella_intestinihominis; Alistipes_putredinis; Alistipes_indistinctus; Intestinimonas_butyriciproducens; Bacteroides_salyersiae,5,propionate+butyrate+mucin,3,0.239,0.214,0.8,0.82,0.8,0.2,0.7025
210,Barnesiella_intestinihominis; Eubacterium_eligens; Bacteroides_cellulosilyticus; Butyrivibrio_crossotus,4,propionate+butyrate+mucin,3,0.245,0.261,0.5,0.85,1.0,0.5,0.7024
211,Odoribacter_splanchnicus; Alistipes_putredinis; Eubacterium_eligens; Bacteroides_dorei; Butyrivibrio_crossotus,5,propionate+butyrate+mucin,3,0.257,0.216,0.6,0.84,1.0,0.4,0.7023
212,Barnesiella_intestinihominis; Alistipes_putredinis; Eubacterium_siraeum; Bacteroides_intestinalis; Intestinimonas_butyriciproducens,5,propionate+butyrate+mucin,3,0.25,0.227,0.6,0.83,1.0,0.4,0.7022
213,Odoribacter_splanchnicus; Alistipes_putredinis; Bacteroides_cellulosilyticus; Parabacteroides_goldsteinii,4,propionate+mucin,2,0.232,0.22,1.0,0.862,1.0,0.0,0.702
214,Barnesiella_intestinihominis; Odoribacter_splanchnicus; Bacteroides_cellulosilyticus; Alistipes_indistinctus; Bacteroides_intestinalis,5,propionate+mucin,2,0.253,0.219,1.0,0.86,0.8,0.0,0.702
215,Barnesiella_intestinihominis; Bacteroides_cellulosilyticus; Alistipes_indistinctus; Bacteroides_dorei; Intestinimonas_butyriciproducens,5,propionate+butyrate+mucin,3,0.221,0.231,0.8,0.85,0.8,0.2,0.702
216,Barnesiella_intestinihominis; Eubacterium_eligens; Bacteroides_cellulosilyticus; Alistipes_indistinctus,4,propionate+mucin,2,0.269,0.246,0.75,0.85,1.0,0.25,0.7019
217,Odoribacter_splanchnicus; Alistipes_putredinis; Alistipes_indistinctus; Bacteroides_intestinalis; Intestinimonas_butyriciproducens,5,propionate+butyrate+mucin,3,0.238,0.213,0.8,0.82,0.8,0.2,0.7019
218,Barnesiella_intestinihominis; Odoribacter_splanchnicus; Alistipes_putredinis; Alistipes_indistinctus; Bacteroides_salyersiae,5,propionate+mucin,2,0.277,0.192,1.0,0.83,0.8,0.0,0.7019
219,Barnesiella_intestinihominis; Odoribacter_splanchnicus; Eubacterium_siraeum; Alistipes_indistinctus; Intestinimonas_butyriciproducens,5,propionate+butyrate+mucin,3,0.26,0.218,0.6,0.8,1.0,0.4,0.7017
220,Barnesiella_intestinihominis; Odoribacter_splanchnicus; Bacteroides_dorei; Bacteroides_intestinalis; Intestinimonas_butyriciproducens,5,propionate+butyrate+mucin,3,0.242,0.202,0.8,0.85,0.8,0.2,0.7016
221,Barnesiella_intestinihominis; Odoribacter_splanchnicus; Alistipes_putredinis; Eubacterium_siraeum; Bacteroides_intestinalis,5,propionate+mucin,2,0.288,0.205,0.8,0.84,1.0,0.2,0.7016
222,Barnesiella_intestinihominis; Alistipes_putredinis; Eubacterium_siraeum; Bacteroides_dorei; Intestinimonas_butyriciproducens,5,propionate+butyrate+mucin,3,0.256,0.217,0.6,0.83,1.0,0.4,0.7016
223,Barnesiella_intestinihominis; Odoribacter_splanchnicus; Eubacterium_eligens; Bacteroides_intestinalis,4,propionate+mucin,2,0.294,0.209,0.75,0.85,1.0,0.25,0.7014
224,Barnesiella_intestinihominis; Odoribacter_splanchnicus; Bacteroides_cellulosilyticus; Alistipes_indistinctus; Bacteroides_dorei,5,propionate+mucin,2,0.26,0.21,1.0,0.86,0.8,0.0,0.7014
225,Odoribacter_splanchnicus; Alistipes_putredinis; Alistipes_indistinctus; Bacteroides_dorei; Intestinimonas_butyriciproducens,5,propionate+butyrate+mucin,3,0.245,0.203,0.8,0.82,0.8,0.2,0.7013
226,Barnesiella_intestinihominis; Odoribacter_splanchnicus; Eubacterium_eligens; Bacteroides_salyersiae; Butyrivibrio_crossotus,5,propionate+butyrate+mucin,3,0.254,0.218,0.6,0.84,1.0,0.4,0.7012
227,Barnesiella_intestinihominis; Odoribacter_splanchnicus; Alistipes_putredinis; Eubacterium_siraeum; Bacteroides_dorei,5,propionate+mucin,2,0.295,0.196,0.8,0.84,1.0,0.2,0.701
228,Odoribacter_splanchnicus; Eubacterium_eligens; Bacteroides_cellulosilyticus; Alistipes_indistinctus; Butyrivibrio_crossotus,5,propionate+butyrate+mucin,3,0.233,0.247,0.6,0.84,1.0,0.4,0.7009
229,Barnesiella_intestinihominis; Alistipes_putredinis; Bacteroides_intestinalis; Intestinimonas_butyriciproducens; Bacteroides_salyersiae,5,propionate+butyrate+mucin,3,0.232,0.215,0.8,0.85,0.8,0.2,0.7007
230,Barnesiella_intestinihominis; Alistipes_putredinis; Eubacterium_siraeum; Intestinimonas_butyriciproducens,4,propionate+butyrate+mucin,3,0.273,0.228,0.5,0.8,1.0,0.5,0.7007
231,Barnesiella_intestinihominis; Odoribacter_splanchnicus; Eubacterium_eligens; Bacteroides_dorei,4,propionate+mucin,2,0.302,0.198,0.75,0.85,1.0,0.25,0.7006
232,Barnesiella_intestinihominis; Alistipes_putredinis; Eubacterium_siraeum,3,propionate+mucin,2,0.312,0.215,0.67,0.817,1.0,0.33,0.7004
233,Barnesiella_intestinihominis; Alistipes_putredinis; Eubacterium_eligens; Alistipes_indistinctus; Intestinimonas_butyriciproducens,5,propionate+butyrate+mucin,3,0.271,0.228,0.6,0.8,0.8,0.4,0.7003
234,Barnesiella_intestinihominis; Eubacterium_siraeum; Bacteroides_cellulosilyticus; Alistipes_indistinctus; Intestinimonas_butyriciproducens,5,propionate+butyrate+mucin,3,0.232,0.248,0.6,0.83,1.0,0.4,0.7003
235,Barnesiella_intestinihominis; Alistipes_putredinis; Bacteroides_dorei; Intestinimonas_butyriciproducens; Bacteroides_salyersiae,5,propionate+butyrate+mucin,3,0.238,0.205,0.8,0.85,0.8,0.2,0.7001
236,Barnesiella_intestinihominis; Odoribacter_splanchnicus; Alistipes_putredinis; Bacteroides_intestinalis; Bacteroides_salyersiae,5,propionate+mucin,2,0.27,0.193,1.0,0.86,0.8,0.0,0.7001
237,Barnesiella_intestinihominis; Odoribacter_splanchnicus; Eubacterium_siraeum; Bacteroides_intestinalis; Intestinimonas_butyriciproducens,5,propionate+butyrate+mucin,3,0.253,0.219,0.6,0.83,1.0,0.4,0.6999
238,Alistipes_putredinis; Eubacterium_eligens; Bacteroides_cellulosilyticus; Butyrivibrio_crossotus,4,propionate+butyrate+mucin,3,0.239,0.264,0.5,0.85,1.0,0.5,0.6997
239,Barnesiella_intestinihominis; Odoribacter_splanchnicus; Alistipes_putredinis; Eubacterium_eligens; Alistipes_indistinctus,5,propionate+mucin,2,0.309,0.206,0.8,0.81,0.8,0.2,0.6996
240,Barnesiella_intestinihominis; Odoribacter_splanchnicus; Eubacterium_siraeum; Bacteroides_cellulosilyticus; Alistipes_indistinctus,5,propionate+mucin,2,0.27,0.227,0.8,0.84,1.0,0.2,0.6996
241,Barnesiella_intestinihominis; Odoribacter_splanchnicus; Alistipes_putredinis; Intestinimonas_butyriciproducens; Butyrivibrio_crossotus,5,propionate+butyrate+mucin,3,0.259,0.217,0.6,0.79,1.0,0.4,0.6995
242,Barnesiella_intestinihominis; Alistipes_putredinis; Eubacterium_eligens; Bacteroides_salyersiae,4,propionate+mucin,2,0.289,0.214,0.75,0.85,1.0,0.25,0.6995
243,Barnesiella_intestinihominis; Odoribacter_splanchnicus; Alistipes_putredinis; Bacteroides_dorei; Bacteroides_salyersiae,5,propionate+mucin,2,0.276,0.184,1.0,0.86,0.8,0.0,0.6995
244,Odoribacter_splanchnicus; Alistipes_putredinis; Bacteroides_dorei; Bacteroides_intestinalis; Intestinimonas_butyriciproducens,5,propionate+butyrate+mucin,3,0.238,0.205,0.8,0.85,0.8,0.2,0.6995
245,Barnesiella_intestinihominis; Alistipes_putredinis; Alistipes_indistinctus; Bacteroides_intestinalis; Butyrivibrio_crossotus,5,propionate+butyrate+mucin,3,0.229,0.22,0.8,0.83,0.8,0.2,0.6994
246,Barnesiella_intestinihominis; Odoribacter_splanchnicus; Eubacterium_siraeum; Bacteroides_dorei; Intestinimonas_butyriciproducens,5,propionate+butyrate+mucin,3,0.259,0.209,0.6,0.83,1.0,0.4,0.6993
247,Barnesiella_intestinihominis; Alistipes_putredinis; Bacteroides_intestinalis; Intestinimonas_butyriciproducens; Parabacteroides_goldsteinii,5,propionate+butyrate+mucin,3,0.209,0.217,0.8,0.84,1.0,0.2,0.6992
248,Barnesiella_intestinihominis; Odoribacter_splanchnicus; Alistipes_putredinis; Intestinimonas_butyriciproducens; Fretibacterium_fastidiosum,5,propionate+butyrate+mucin,3,0.244,0.225,0.6,0.76,1.0,0.2,0.6991
