candidate_id,search_query,source_database,source_accession,source_url,organism_name,assembly_name,assembly_level,refseq_category,taxid,submitter,release_date,query_match_score,manual_review_flag,extraction_note,curator,extraction_date,file
ASSEMBLY:GCF_052377865.1,Akkermansia muciniphila,NCBI Genome,GCF_052377865.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_052377865.1/,Akkermansia muciniphila (verrucomicrobia),ASM5237786v1,Complete Genome,na,239935,,,1.0,query_terms_matched,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_akkermansia_muciniphila_candidates.csv
ASSEMBLY:GCF_056585915.1,Lactobacillus fermentum,NCBI Genome,GCF_056585915.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_056585915.1/,Limosilactobacillus fermentum (firmicutes),ASM5658591v1,Contig,na,1613,,,1.0,query_terms_matched,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactobacillus_fermentum_candidates.csv
ASSEMBLY:GCF_056585895.1,Lactobacillus fermentum,NCBI Genome,GCF_056585895.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_056585895.1/,Limosilactobacillus fermentum (firmicutes),ASM5658589v1,Contig,na,1613,,,1.0,query_terms_matched,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactobacillus_fermentum_candidates.csv
ASSEMBLY:GCF_056585875.1,Lactobacillus fermentum,NCBI Genome,GCF_056585875.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_056585875.1/,Limosilactobacillus fermentum (firmicutes),ASM5658587v1,Contig,na,1613,,,1.0,query_terms_matched,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactobacillus_fermentum_candidates.csv
ASSEMBLY:GCF_056270405.1,Lactobacillus fermentum,NCBI Genome,GCF_056270405.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_056270405.1/,Limosilactobacillus fermentum (firmicutes),ASM5627040v1,Complete Genome,na,1613,,,1.0,query_terms_matched,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactobacillus_fermentum_candidates.csv
ASSEMBLY:GCA_982338185.1,Lactobacillus fermentum,NCBI Genome,GCA_982338185.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_982338185.1/,Limosilactobacillus fermentum (firmicutes),ERR14205122_bin_25,Contig,na,1613,,,1.0,query_terms_matched,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactobacillus_fermentum_candidates.csv
ASSEMBLY:GCA_982254185.1,Lactobacillus fermentum,NCBI Genome,GCA_982254185.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_982254185.1/,Limosilactobacillus fermentum (firmicutes),ERR14134543_bin_12816,Contig,na,1613,,,1.0,query_terms_matched,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactobacillus_fermentum_candidates.csv
ASSEMBLY:GCA_982253795.1,Lactobacillus fermentum,NCBI Genome,GCA_982253795.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_982253795.1/,Limosilactobacillus fermentum (firmicutes),ERR14141080_bin_27377,Contig,na,1613,,,1.0,query_terms_matched,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactobacillus_fermentum_candidates.csv
ASSEMBLY:GCA_982247125.1,Lactobacillus fermentum,NCBI Genome,GCA_982247125.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_982247125.1/,Limosilactobacillus fermentum (firmicutes),ERR14129702_bin_8213,Contig,na,1613,,,1.0,query_terms_matched,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactobacillus_fermentum_candidates.csv
ASSEMBLY:GCF_055793385.1,Lactobacillus fermentum,NCBI Genome,GCF_055793385.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_055793385.1/,Limosilactobacillus fermentum (firmicutes),ASM5579338v1,Complete Genome,na,1613,,,1.0,query_terms_matched,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactobacillus_fermentum_candidates.csv
ASSEMBLY:GCF_055764335.1,Lactobacillus fermentum,NCBI Genome,GCF_055764335.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_055764335.1/,Limosilactobacillus fermentum (firmicutes),ASM5576433v1,Complete Genome,na,1613,,,1.0,query_terms_matched,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactobacillus_fermentum_candidates.csv
ASSEMBLY:GCF_055754795.1,Lactobacillus fermentum,NCBI Genome,GCF_055754795.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_055754795.1/,Limosilactobacillus fermentum (firmicutes),ASM5575479v1,Complete Genome,na,1613,,,1.0,query_terms_matched,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactobacillus_fermentum_candidates.csv
ASSEMBLY:GCF_055700135.1,Lactobacillus fermentum,NCBI Genome,GCF_055700135.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_055700135.1/,Limosilactobacillus fermentum (firmicutes),ASM5570013v1,Contig,na,1613,,,1.0,query_terms_matched,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactobacillus_fermentum_candidates.csv
ASSEMBLY:GCA_981819685.1,Lactobacillus fermentum,NCBI Genome,GCA_981819685.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_981819685.1/,Limosilactobacillus fermentum (firmicutes),ERR14205987_bin_10577,Contig,na,1613,,,1.0,query_terms_matched,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactobacillus_fermentum_candidates.csv
ASSEMBLY:GCA_981436545.1,Lactobacillus fermentum,NCBI Genome,GCA_981436545.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_981436545.1/,Limosilactobacillus fermentum (firmicutes),SRR30861113_bin_27973,Contig,na,1613,,,1.0,query_terms_matched,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactobacillus_fermentum_candidates.csv
ASSEMBLY:GCA_056826305.1,Lactobacillus gasseri SBT2055,NCBI Genome,GCA_056826305.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_056826305.1/,Lactobacillus gasseri (firmicutes),ASM5682630v1,Complete Genome,na,1596,,,0.667,needs_strain_confirmation,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactobacillus_gasseri_sbt2055_candidates.csv
ASSEMBLY:GCF_050706785.1,Lactobacillus gasseri SBT2055,NCBI Genome,GCF_050706785.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_050706785.1/,Lactobacillus gasseri (firmicutes),ASM5070678v1,Complete Genome,na,1596,,,0.667,needs_strain_confirmation,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactobacillus_gasseri_sbt2055_candidates.csv
ASSEMBLY:GCF_048961775.1,Lactobacillus gasseri SBT2055,NCBI Genome,GCF_048961775.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_048961775.1/,Lactobacillus gasseri (firmicutes),ASM4896177v1,Chromosome,na,1596,,,0.667,needs_strain_confirmation,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactobacillus_gasseri_sbt2055_candidates.csv
ASSEMBLY:GCF_046837765.1,Lactobacillus gasseri SBT2055,NCBI Genome,GCF_046837765.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_046837765.1/,Lactobacillus gasseri (firmicutes),ASM4683776v1,Complete Genome,na,1596,,,0.667,needs_strain_confirmation,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactobacillus_gasseri_sbt2055_candidates.csv
ASSEMBLY:GCF_045270855.1,Lactobacillus gasseri SBT2055,NCBI Genome,GCF_045270855.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_045270855.1/,Lactobacillus gasseri (firmicutes),ASM4527085v1,Chromosome,na,1596,,,0.667,needs_strain_confirmation,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactobacillus_gasseri_sbt2055_candidates.csv
ASSEMBLY:GCF_040819595.1,Lactobacillus gasseri SBT2055,NCBI Genome,GCF_040819595.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_040819595.1/,Lactobacillus gasseri (firmicutes),ASM4081959v1,Complete Genome,na,1596,,,0.667,needs_strain_confirmation,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactobacillus_gasseri_sbt2055_candidates.csv
ASSEMBLY:GCF_040267755.1,Lactobacillus gasseri SBT2055,NCBI Genome,GCF_040267755.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_040267755.1/,Lactobacillus gasseri (firmicutes),ASM4026775v1,Complete Genome,na,1596,,,0.667,needs_strain_confirmation,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactobacillus_gasseri_sbt2055_candidates.csv
ASSEMBLY:GCF_040050875.1,Lactobacillus gasseri SBT2055,NCBI Genome,GCF_040050875.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_040050875.1/,Lactobacillus gasseri (firmicutes),ASM4005087v1,Complete Genome,na,1596,,,0.667,needs_strain_confirmation,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactobacillus_gasseri_sbt2055_candidates.csv
ASSEMBLY:GCF_037414355.1,Lactobacillus gasseri SBT2055,NCBI Genome,GCF_037414355.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_037414355.1/,Lactobacillus gasseri (firmicutes),ASM3741435v1,Complete Genome,na,1596,,,0.667,needs_strain_confirmation,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactobacillus_gasseri_sbt2055_candidates.csv
ASSEMBLY:GCF_037100225.1,Lactobacillus gasseri SBT2055,NCBI Genome,GCF_037100225.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_037100225.1/,Lactobacillus gasseri (firmicutes),ASM3710022v1,Complete Genome,na,1596,,,0.667,needs_strain_confirmation,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactobacillus_gasseri_sbt2055_candidates.csv
ASSEMBLY:GCF_057524265.1,Lactobacillus gasseri SBT2055,NCBI Genome,GCF_057524265.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_057524265.1/,Lactobacillus gasseri (firmicutes),ASM5752426v1,Contig,na,1596,,,0.667,needs_strain_confirmation,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactobacillus_gasseri_sbt2055_candidates.csv
ASSEMBLY:GCF_057524205.1,Lactobacillus gasseri SBT2055,NCBI Genome,GCF_057524205.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_057524205.1/,Lactobacillus gasseri (firmicutes),ASM5752420v1,Contig,na,1596,,,0.667,needs_strain_confirmation,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactobacillus_gasseri_sbt2055_candidates.csv
ASSEMBLY:GCA_057269395.1,Lactobacillus gasseri SBT2055,NCBI Genome,GCA_057269395.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_057269395.1/,Lactobacillus gasseri (firmicutes),ASM5726939v1,Scaffold,na,1596,,,0.667,needs_strain_confirmation,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactobacillus_gasseri_sbt2055_candidates.csv
ASSEMBLY:GCF_057004745.1,Lactobacillus gasseri SBT2055,NCBI Genome,GCF_057004745.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_057004745.1/,Lactobacillus gasseri (firmicutes),ASM5700474v1,Contig,na,1596,,,0.667,needs_strain_confirmation,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactobacillus_gasseri_sbt2055_candidates.csv
ASSEMBLY:GCA_056584235.1,Lactobacillus gasseri SBT2055,NCBI Genome,GCA_056584235.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_056584235.1/,Lactobacillus gasseri (firmicutes),ASM5658423v1,Contig,na,1596,,,0.667,needs_strain_confirmation,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactobacillus_gasseri_sbt2055_candidates.csv
ASSEMBLY:GCA_056584215.1,Lactobacillus gasseri SBT2055,NCBI Genome,GCA_056584215.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_056584215.1/,Lactobacillus gasseri (firmicutes),ASM5658421v1,Contig,na,1596,,,0.667,needs_strain_confirmation,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactobacillus_gasseri_sbt2055_candidates.csv
ASSEMBLY:GCA_056584185.1,Lactobacillus gasseri SBT2055,NCBI Genome,GCA_056584185.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_056584185.1/,Lactobacillus gasseri (firmicutes),ASM5658418v1,Contig,na,1596,,,0.667,needs_strain_confirmation,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactobacillus_gasseri_sbt2055_candidates.csv
ASSEMBLY:GCA_056584275.1,Lactobacillus gasseri SBT2055,NCBI Genome,GCA_056584275.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_056584275.1/,Lactobacillus gasseri (firmicutes),ASM5658427v1,Contig,na,1596,,,0.667,needs_strain_confirmation,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactobacillus_gasseri_sbt2055_candidates.csv
ASSEMBLY:GCA_056584255.1,Lactobacillus gasseri SBT2055,NCBI Genome,GCA_056584255.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_056584255.1/,Lactobacillus gasseri (firmicutes),ASM5658425v1,Contig,na,1596,,,0.667,needs_strain_confirmation,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactobacillus_gasseri_sbt2055_candidates.csv
ASSEMBLY:GCF_056322395.1,Lactobacillus gasseri SBT2055,NCBI Genome,GCF_056322395.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_056322395.1/,Lactobacillus gasseri (firmicutes),ASM5632239v1,Contig,na,1596,,,0.667,needs_strain_confirmation,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactobacillus_gasseri_sbt2055_candidates.csv
ASSEMBLY:GCA_982343125.1,Lactobacillus gasseri SBT2055,NCBI Genome,GCA_982343125.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_982343125.1/,Lactobacillus gasseri (firmicutes),ERR3261729_bin_9638,Contig,na,1596,,,0.667,needs_strain_confirmation,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactobacillus_gasseri_sbt2055_candidates.csv
ASSEMBLY:GCA_982343825.1,Lactobacillus gasseri SBT2055,NCBI Genome,GCA_982343825.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_982343825.1/,Lactobacillus gasseri (firmicutes),ERR3261741_bin_3419,Contig,na,1596,,,0.667,needs_strain_confirmation,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactobacillus_gasseri_sbt2055_candidates.csv
ASSEMBLY:GCA_982325835.1,Lactobacillus gasseri SBT2055,NCBI Genome,GCA_982325835.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_982325835.1/,Lactobacillus gasseri (firmicutes),ERR14651432_bin_1126,Contig,na,1596,,,0.667,needs_strain_confirmation,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactobacillus_gasseri_sbt2055_candidates.csv
ASSEMBLY:GCA_982242305.1,Lactobacillus gasseri SBT2055,NCBI Genome,GCA_982242305.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_982242305.1/,Lactobacillus gasseri (firmicutes),ERR14132106_bin_12441,Contig,na,1596,,,0.667,needs_strain_confirmation,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactobacillus_gasseri_sbt2055_candidates.csv
ASSEMBLY:GCA_982206095.1,Lactobacillus gasseri SBT2055,NCBI Genome,GCA_982206095.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_982206095.1/,Lactobacillus gasseri (firmicutes),SRR18329101_bin_361,Contig,na,1596,,,0.667,needs_strain_confirmation,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactobacillus_gasseri_sbt2055_candidates.csv
ASSEMBLY:GCA_982206555.1,Lactobacillus gasseri SBT2055,NCBI Genome,GCA_982206555.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_982206555.1/,Lactobacillus gasseri (firmicutes),SRR18329107_bin_14,Contig,na,1596,,,0.667,needs_strain_confirmation,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactobacillus_gasseri_sbt2055_candidates.csv
ASSEMBLY:GCA_981455835.1,Lactobacillus gasseri SBT2055,NCBI Genome,GCA_981455835.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_981455835.1/,Lactobacillus gasseri (firmicutes),SRR30861103_bin_14336,Contig,na,1596,,,0.667,needs_strain_confirmation,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactobacillus_gasseri_sbt2055_candidates.csv
ASSEMBLY:GCF_978042075.1,Lactobacillus gasseri SBT2055,NCBI Genome,GCF_978042075.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_978042075.1/,Lactobacillus gasseri (firmicutes),AMBV-2955,Contig,na,1596,,,0.667,needs_strain_confirmation,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactobacillus_gasseri_sbt2055_candidates.csv
ASSEMBLY:GCF_978044065.1,Lactobacillus gasseri SBT2055,NCBI Genome,GCF_978044065.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_978044065.1/,Lactobacillus gasseri (firmicutes),AMBV-2030,Contig,na,1596,,,0.667,needs_strain_confirmation,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactobacillus_gasseri_sbt2055_candidates.csv
ASSEMBLY:GCF_978042955.1,Lactobacillus gasseri SBT2055,NCBI Genome,GCF_978042955.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_978042955.1/,Lactobacillus gasseri (firmicutes),AMBV-1829,Contig,na,1596,,,0.667,needs_strain_confirmation,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactobacillus_gasseri_sbt2055_candidates.csv
ASSEMBLY:GCF_978041995.1,Lactobacillus gasseri SBT2055,NCBI Genome,GCF_978041995.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_978041995.1/,Lactobacillus gasseri (firmicutes),AMBV-1828,Contig,na,1596,,,0.667,needs_strain_confirmation,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactobacillus_gasseri_sbt2055_candidates.csv
ASSEMBLY:GCF_978042935.1,Lactobacillus gasseri SBT2055,NCBI Genome,GCF_978042935.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_978042935.1/,Lactobacillus gasseri (firmicutes),AMBV-1826,Contig,na,1596,,,0.667,needs_strain_confirmation,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactobacillus_gasseri_sbt2055_candidates.csv
ASSEMBLY:GCF_978042235.1,Lactobacillus gasseri SBT2055,NCBI Genome,GCF_978042235.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_978042235.1/,Lactobacillus gasseri (firmicutes),AMBV-1821,Contig,na,1596,,,0.667,needs_strain_confirmation,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactobacillus_gasseri_sbt2055_candidates.csv
ASSEMBLY:GCF_978042905.1,Lactobacillus gasseri SBT2055,NCBI Genome,GCF_978042905.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_978042905.1/,Lactobacillus gasseri (firmicutes),AMBV-1787,Contig,na,1596,,,0.667,needs_strain_confirmation,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactobacillus_gasseri_sbt2055_candidates.csv
ASSEMBLY:GCF_978042325.1,Lactobacillus gasseri SBT2055,NCBI Genome,GCF_978042325.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_978042325.1/,Lactobacillus gasseri (firmicutes),AMBV-1732,Contig,na,1596,,,0.667,needs_strain_confirmation,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactobacillus_gasseri_sbt2055_candidates.csv
ASSEMBLY:GCF_978042755.1,Lactobacillus gasseri SBT2055,NCBI Genome,GCF_978042755.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_978042755.1/,Lactobacillus gasseri (firmicutes),AMBV-1527,Contig,na,1596,,,0.667,needs_strain_confirmation,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactobacillus_gasseri_sbt2055_candidates.csv
ASSEMBLY:GCF_978043335.1,Lactobacillus gasseri SBT2055,NCBI Genome,GCF_978043335.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_978043335.1/,Lactobacillus gasseri (firmicutes),AMBV-1416,Contig,na,1596,,,0.667,needs_strain_confirmation,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactobacillus_gasseri_sbt2055_candidates.csv
ASSEMBLY:GCF_978042265.1,Lactobacillus gasseri SBT2055,NCBI Genome,GCF_978042265.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_978042265.1/,Lactobacillus gasseri (firmicutes),AMBV-1034,Contig,na,1596,,,0.667,needs_strain_confirmation,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactobacillus_gasseri_sbt2055_candidates.csv
ASSEMBLY:GCF_978043165.1,Lactobacillus gasseri SBT2055,NCBI Genome,GCF_978043165.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_978043165.1/,Lactobacillus gasseri (firmicutes),AMBV-0897,Contig,na,1596,,,0.667,needs_strain_confirmation,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactobacillus_gasseri_sbt2055_candidates.csv
ASSEMBLY:GCF_978043635.1,Lactobacillus gasseri SBT2055,NCBI Genome,GCF_978043635.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_978043635.1/,Lactobacillus gasseri (firmicutes),AMBV-0753,Contig,na,1596,,,0.667,needs_strain_confirmation,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactobacillus_gasseri_sbt2055_candidates.csv
ASSEMBLY:GCF_978042595.1,Lactobacillus gasseri SBT2055,NCBI Genome,GCF_978042595.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_978042595.1/,Lactobacillus gasseri (firmicutes),AMBV-0752,Contig,na,1596,,,0.667,needs_strain_confirmation,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactobacillus_gasseri_sbt2055_candidates.csv
ASSEMBLY:GCF_978044255.1,Lactobacillus gasseri SBT2055,NCBI Genome,GCF_978044255.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_978044255.1/,Lactobacillus gasseri (firmicutes),AMBV-0040,Contig,na,1596,,,0.667,needs_strain_confirmation,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactobacillus_gasseri_sbt2055_candidates.csv
ASSEMBLY:GCF_978044295.1,Lactobacillus gasseri SBT2055,NCBI Genome,GCF_978044295.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_978044295.1/,Lactobacillus gasseri (firmicutes),AMBV-0032,Contig,na,1596,,,0.667,needs_strain_confirmation,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactobacillus_gasseri_sbt2055_candidates.csv
ASSEMBLY:GCF_978044305.1,Lactobacillus gasseri SBT2055,NCBI Genome,GCF_978044305.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_978044305.1/,Lactobacillus gasseri (firmicutes),AMBV-0026,Contig,na,1596,,,0.667,needs_strain_confirmation,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactobacillus_gasseri_sbt2055_candidates.csv
ASSEMBLY:GCF_978041915.1,Lactobacillus gasseri SBT2055,NCBI Genome,GCF_978041915.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_978041915.1/,Lactobacillus gasseri (firmicutes),AMBV-0021,Contig,na,1596,,,0.667,needs_strain_confirmation,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactobacillus_gasseri_sbt2055_candidates.csv
ASSEMBLY:GCF_978043145.1,Lactobacillus gasseri SBT2055,NCBI Genome,GCF_978043145.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_978043145.1/,Lactobacillus gasseri (firmicutes),AMBV-0014,Contig,na,1596,,,0.667,needs_strain_confirmation,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactobacillus_gasseri_sbt2055_candidates.csv
ASSEMBLY:GCF_978043135.1,Lactobacillus gasseri SBT2055,NCBI Genome,GCF_978043135.1,https://www.ncbi.nlm.nih.gov/datasets/genome/GCF_978043135.1/,Lactobacillus gasseri (firmicutes),AMBV-0009,Contig,na,1596,,,0.667,needs_strain_confirmation,Auto-collected from NCBI Assembly E-utilities; requires manual review.,auto_search,2026-05-26,data\strain_genome\ncbi_assembly_lactobacillus_gasseri_sbt2055_candidates.csv
